Record_ID,Date,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,Temperature_C,Humidity_%,Wind_Speed_kmph
4576,28-10-2024,Pune,21.6,34.7,19.8,1,0.15,47.8,15,Good,25,44.7,2.8
4577,28-10-2024,Chennai,70.2,131.4,7.9,3.6,0.45,47.2,157,Moderate,27.8,38.5,3.7
4578,28-10-2024,Lucknow,58.7,106.5,35.1,24.4,0.76,45.8,58,Satisfactory,22.6,91.6,5.1
4579,29-10-2024,Jaipur,48.8,66.4,15.3,28.6,1.98,24.9,62,Satisfactory,28.3,61.9,6.1
4580,29-10-2024,Chennai,66.4,113.8,9,3.5,0.76,25.6,105,Moderate,26.3,81.7,11.7
4581,29-10-2024,Bengaluru,66.3,94.2,19.7,5.6,0.21,49.1,196,Moderate,25,64.6,1.9
4582,29-10-2024,Pune,13.8,23.6,18.5,14.3,0.95,20.2,13,Good,31.1,31.3,1.2
4583,29-10-2024,Chennai,22.6,38.5,23.9,5.7,0.34,29.9,42,Good,26.8,69.8,0.4
4584,30-10-2024,Delhi,85.3,113.8,41,9.5,1.18,24.6,125,Moderate,12,31.2,3.6
4585,30-10-2024,Pune,55.4,103.8,13.3,24.8,0.98,71.5,78,Satisfactory,25.4,22.9,1.6
4586,30-10-2024,Kolkata,48.4,79.3,31,1.3,0.31,73.8,51,Satisfactory,25.2,69.4,5
4587,30-10-2024,Chennai,70.5,133.9,19.4,4.9,2.25,12.8,143,Moderate,27.6,88.4,0.5
4588,30-10-2024,Bengaluru,26.9,50.4,3.2,4.6,0.25,22.2,21,Good,29.5,31.2,0.7
4589,30-10-2024,Mumbai,65.4,101.8,60.1,25.3,0.17,15.1,183,Moderate,26.5,89.4,5.7
4590,30-10-2024,Pune,45.9,66,36.7,1,0.59,82.9,99,Satisfactory,30.7,34.6,4.7
4591,31-10-2024,Pune,64.4,99.6,20.9,11.6,0.36,47.8,131,Moderate,30.4,31.5,4.3
4592,31-10-2024,Lucknow,107.2,152.7,22.7,1,1.48,64.6,263,Poor,43,32.4,0.7
4593,31-10-2024,Ahmedabad,79.2,111.5,38.2,2.8,0.15,8.7,178,Moderate,26.2,41.3,0.9
4594,31-10-2024,Lucknow,29.4,47.6,30.7,2.4,1.27,34.4,15,Good,33.4,57.7,2.5
4595,31-10-2024,Bengaluru,31.4,58.7,15.9,1,0.76,31.5,88,Satisfactory,36,42.2,2.6
4596,31-10-2024,Kolkata,59.5,81.6,33.5,15.8,0.83,46.6,81,Satisfactory,27,60.7,4.5
4597,31-10-2024,Kolkata,82.7,144.6,20.8,1.6,1.3,16.8,117,Moderate,31,33.1,4
4598,31-10-2024,Pune,31.2,41,16.8,3.4,1.29,50.8,99,Satisfactory,29.8,65.2,5.9
4599,31-10-2024,Mumbai,71.3,97.8,36.1,10.4,1.78,37.8,186,Moderate,22.1,44.7,2.3
4600,31-10-2024,Mumbai,63.7,113.6,20.1,3.2,0.95,27.7,130,Moderate,25.7,57,1.8
4601,31-10-2024,Kolkata,116.7,171.9,13.3,5.6,0.8,31.5,229,Poor,32.9,35.4,2.5
4602,31-10-2024,Lucknow,147.1,208.3,37.9,4.8,0.87,25,355,Very Poor,28.8,65.7,3.3
4603,31-10-2024,Delhi,74.7,133,19.4,3.7,3.44,73.3,182,Moderate,35.9,45.9,1.5
4604,1/11/2024,Delhi,101.6,142.2,43.4,1.6,0.28,24.1,258,Poor,25.2,67.3,2.9
4605,2/11/2024,Hyderabad,49.6,78.3,18.4,1.1,1.75,40.1,55,Satisfactory,28.8,88.9,1.4
4606,2/11/2024,Pune,36.5,68.6,23.5,6.9,0.69,9.4,65,Satisfactory,28.6,80.8,2.1
4607,2/11/2024,Jaipur,104.7,170.1,51.5,2.3,0.25,54.3,291,Poor,19.7,70.1,4.3
4608,2/11/2024,Ahmedabad,151.1,253.6,27.7,2.9,0.6,40,365,Very Poor,24.8,54.7,3.2
4609,2/11/2024,Lucknow,143.2,232,24.1,1.1,0.94,24.3,357,Very Poor,24,77.8,3.2
4610,2/11/2024,Hyderabad,91.4,146.7,17.6,6.4,1.07,13.3,282,Poor,22.7,69.3,3
4611,2/11/2024,Kolkata,140.9,239.4,13.5,18.7,3.99,28.2,313,Very Poor,26.1,87.6,2.3
4612,2/11/2024,Jaipur,72,112.4,27.8,8.7,1.03,21.9,177,Moderate,22.1,59.6,0.7
4613,2/11/2024,Pune,69.8,106.1,20.9,9.1,0.31,26.5,136,Moderate,27.6,57.3,2.8
4614,2/11/2024,Delhi,108.1,203.8,59.5,9.1,3.1,11.2,204,Poor,37.5,92.5,3.1
4615,2/11/2024,Mumbai,105.9,181.1,29.2,7.9,0.89,93.5,227,Poor,33.4,45.7,3.7
4616,2/11/2024,Ahmedabad,89.2,117.8,29.6,26.7,1.41,33.7,188,Moderate,30.1,86.4,2.3
4617,3/11/2024,Bengaluru,43.3,77.9,11.7,24.8,0.93,11.4,99,Satisfactory,22.9,56.2,2.1
4618,3/11/2024,Lucknow,73,118.4,57.6,11.7,0.7,38.7,156,Moderate,37.5,29.4,2.6
4619,3/11/2024,Kolkata,135.1,201.3,32.4,4.8,0.99,36.8,349,Very Poor,22.7,82.1,2
4620,3/11/2024,Chennai,15,21.7,17,3.6,1.37,15.5,2,Good,39.8,20.5,5
4621,3/11/2024,Ahmedabad,146.8,221.3,39.1,8.6,2.23,42.9,389,Very Poor,36.5,59.6,0.2
4622,3/11/2024,Hyderabad,102.7,183.3,14.1,8.7,0.94,7.5,219,Poor,27.6,74.5,10.6
4623,3/11/2024,Pune,99.1,158.5,7.4,1.7,0.36,44.4,258,Poor,24.3,59.8,8.1
4624,3/11/2024,Hyderabad,110.8,188.8,19.8,4.7,1.27,73.6,292,Poor,16.8,62.4,1.9
4625,4/11/2024,Bengaluru,42.6,68.6,7.5,1.2,0.51,58.5,76,Satisfactory,27.4,86,1.3
4626,4/11/2024,Jaipur,72.8,103.1,29.7,13.7,1.04,27.7,126,Moderate,28.9,91.3,0.6
4627,4/11/2024,Mumbai,51.9,70.5,31.1,2.1,0.64,40.9,63,Satisfactory,26.5,51.2,1.4
4628,4/11/2024,Jaipur,38.5,69.7,47.5,6,1.29,33.4,69,Satisfactory,26.7,77.3,1
4629,4/11/2024,Kolkata,180.5,306.3,29.9,12,0.62,54.5,348,Very Poor,16.6,40.9,11.8
4630,4/11/2024,Bengaluru,54.2,75.9,19.8,4.2,0.95,36.3,53,Satisfactory,36.5,47.4,4.3
4631,5/11/2024,Chennai,12,17.2,18.4,9.4,1.62,31.6,24,Good,21.9,79.3,1.8
4632,5/11/2024,Lucknow,43.3,57,15.3,4.5,2.43,22.8,56,Satisfactory,26.7,79.9,6.1
4633,5/11/2024,Hyderabad,98.2,150.7,9.4,34.7,0.4,59.7,231,Poor,39.7,43.9,1.1
4634,5/11/2024,Kolkata,151.7,268.7,18.2,1,0.64,26.3,380,Very Poor,21.5,51.3,4.3
4635,5/11/2024,Kolkata,22.8,33.5,40.8,18.8,2.17,65.6,33,Good,27.8,88.2,1
4636,5/11/2024,Jaipur,130.1,169.2,22.5,9.5,0.78,31.2,339,Very Poor,40.6,41.3,1.8
4637,5/11/2024,Hyderabad,104.8,165.5,20.3,1,1.15,28,293,Poor,29.3,72.7,2.9
4638,5/11/2024,Delhi,202.6,371.9,27.4,2.4,2.24,90.5,345,Very Poor,32.2,88.3,6.1
4639,5/11/2024,Ahmedabad,90.6,143.6,28.8,7.6,0.97,51.6,203,Poor,36.6,63.8,2.4
4640,6/11/2024,Hyderabad,60.8,85.3,9,7,0.31,16,137,Moderate,34.5,37,3.6
4641,6/11/2024,Bengaluru,100.2,138.7,4.4,1.7,0.5,59.8,225,Poor,26.4,34,2.1
4642,6/11/2024,Delhi,105.4,177.7,46.5,6.2,0.68,73.2,297,Poor,25.1,58.4,3.3
4643,6/11/2024,Kolkata,61.9,115.1,33.1,6.2,1.31,11.7,116,Moderate,31.1,74.1,6.3
4644,6/11/2024,Hyderabad,65.8,120.5,22,11,0.38,40.2,102,Moderate,36.2,39.6,4.6
4645,6/11/2024,Lucknow,128.6,205.8,26.1,7.9,1.33,64.8,375,Very Poor,27.8,66.6,0.8
4646,6/11/2024,Hyderabad,60.9,97.8,22.9,10.9,2.36,14.3,112,Moderate,23.8,69.7,2.3
4647,6/11/2024,Mumbai,22.3,36.2,3.4,1.4,1.65,19.8,12,Good,20.4,55.9,4.6
4648,6/11/2024,Kolkata,70.3,127.1,26.6,1.9,0.49,13.5,177,Moderate,28.7,27.4,4.1
4649,6/11/2024,Lucknow,142.8,213.7,36.3,5.7,1.32,96.5,336,Very Poor,32.7,86.9,2.4
4650,6/11/2024,Delhi,132.4,226.1,42.8,42.7,0.73,29,392,Very Poor,25.5,48.3,1
4651,7/11/2024,Jaipur,186,327.8,12.4,10.3,0.78,31.1,321,Very Poor,23.9,21.4,3.7
4652,7/11/2024,Hyderabad,69.8,115.3,39.8,8.6,1.59,22.6,121,Moderate,28.9,45.5,2.4
4653,7/11/2024,Kolkata,55.5,91.1,74.8,21.6,2.76,45.2,84,Satisfactory,18.6,68.2,0.7
4654,7/11/2024,Bengaluru,66.1,117.7,28.7,7.6,0.26,25.2,126,Moderate,31,85,2.8
4655,7/11/2024,Kolkata,120.3,163.9,19.5,4.1,1.1,8.4,321,Very Poor,23.3,74.4,2.1
4656,7/11/2024,Kolkata,84.8,160,31.7,20.9,1.95,24.5,189,Moderate,29.7,53.4,3.5
4657,8/11/2024,Delhi,195.3,359.7,84.1,8.8,1.83,9.9,371,Very Poor,17.5,74.3,0.8
4658,8/11/2024,Delhi,195.4,276.4,61.7,11.1,1.82,47,319,Very Poor,30.4,34.4,3.5
4659,8/11/2024,Lucknow,215.8,358.2,55.2,5.7,1.31,58,367,Very Poor,23.2,87,1.6
4660,8/11/2024,Pune,62,104.7,7.6,5,0.68,78.9,132,Moderate,29.7,83.7,1.2
4661,8/11/2024,Chennai,84.2,149.7,10.3,14.8,0.96,16.6,179,Moderate,32.5,62.3,0.3
4662,8/11/2024,Jaipur,40.4,67,22.2,4.3,2.67,52.8,51,Satisfactory,38.5,36,3.3
4663,9/11/2024,Mumbai,72.7,125.3,19.8,8.4,0.29,35.1,121,Moderate,31,73.1,1.2
4664,9/11/2024,Pune,113.9,198.3,22.1,15.2,1.47,35.7,205,Poor,28.6,28.7,6.1
4665,9/11/2024,Jaipur,115.7,180,28,7.2,1.92,57.3,271,Poor,21.5,56.6,5.1
4666,9/11/2024,Hyderabad,124.4,228.1,11.3,6.4,1.2,44,398,Very Poor,32.7,91.3,0.9
4667,9/11/2024,Jaipur,147.4,246.1,38.4,9.7,1.13,21.3,345,Very Poor,23.2,39.1,2.6
4668,10/11/2024,Lucknow,58.4,102.6,11.6,16.5,1.51,74.8,59,Satisfactory,23.7,34.7,4.1
4669,10/11/2024,Delhi,78,105.4,37.3,4.3,1.44,54.5,129,Moderate,26,36.9,0.6
4670,10/11/2024,Lucknow,149.3,218.7,14.5,21.3,0.7,19,320,Very Poor,37.2,88.5,1
4671,10/11/2024,Chennai,46.7,71.3,20.9,5.5,2.08,38.6,60,Satisfactory,33.5,22.6,4.1
4672,11/11/2024,Lucknow,60.2,80.5,21.7,12.3,1.95,35.4,184,Moderate,25.9,34.3,5.9
4673,11/11/2024,Pune,21.3,28.9,19.5,2.5,0.1,31.4,32,Good,15.1,20.8,2.4
4674,11/11/2024,Lucknow,243.5,426.6,44.2,21.5,1.85,67,367,Very Poor,22,62.9,0.8
4675,11/11/2024,Hyderabad,72.2,109.4,31.9,7,0.65,15.5,125,Moderate,25.4,26.2,0.8
4676,11/11/2024,Delhi,175.1,285.6,39.1,8.9,5.39,5.3,349,Very Poor,39.2,37.6,2.6
4677,11/11/2024,Lucknow,38.8,64.1,28,16.2,1.36,20.7,97,Satisfactory,22.6,27.8,4.6
4678,11/11/2024,Lucknow,189.6,305.8,28.7,15.9,1.29,22.7,374,Very Poor,30.3,77.7,9.2
4679,11/11/2024,Pune,63.6,120.1,43.3,4.5,1.54,58.2,162,Moderate,33.3,25.5,1.8
4680,11/11/2024,Lucknow,113.7,194.1,41.8,26.2,0.98,13.1,284,Poor,31.1,85.3,3.9
4681,12/11/2024,Pune,140.5,205.9,33.3,1.2,0.87,55.3,379,Very Poor,33.4,35.9,4.1
4682,12/11/2024,Chennai,72.9,112.6,32,10.5,1.19,54.7,105,Moderate,28.8,28.7,4
4683,12/11/2024,Bengaluru,27.7,46.7,9.6,10.5,0.26,33.5,1,Good,29.9,94.3,4.3
4684,12/11/2024,Delhi,105.3,174.4,11.7,3.4,3.3,20.9,258,Poor,19.7,62.6,2.9
4685,12/11/2024,Kolkata,114.8,174.2,30,10.8,0.97,29.3,285,Poor,18.6,66.7,4.1
4686,12/11/2024,Chennai,37.1,59,14,3,0.57,17.6,89,Satisfactory,31.7,32.1,7
4687,12/11/2024,Hyderabad,97,178.1,13.2,6,1.22,6.5,277,Poor,27.4,39.6,2.9
4688,12/11/2024,Hyderabad,37,65.4,13.1,1.5,0.95,76.7,56,Satisfactory,22.9,87.1,2.6
4689,13-11-2024,Bengaluru,122.1,202.2,24.2,5.8,1.09,46.3,352,Very Poor,32.9,41.3,2.1
4690,13-11-2024,Jaipur,113.8,193.3,27.1,20.8,1.53,35,256,Poor,26.5,33.6,2.9
4691,13-11-2024,Bengaluru,69.2,104.1,33.7,3.1,0.7,17.3,146,Moderate,27.4,78.2,0.2
4692,13-11-2024,Chennai,65.5,98.3,33.1,4.5,2.62,60.5,142,Moderate,27.4,66.9,1.4
4693,13-11-2024,Kolkata,49.8,79.8,38.4,18.5,2.4,28.1,82,Satisfactory,28.3,50.5,5.8
4694,14-11-2024,Ahmedabad,68.8,130.3,37.1,10.7,1.26,79.9,185,Moderate,36.2,45.9,3.3
4695,14-11-2024,Hyderabad,42.7,59.7,49.1,7.1,0.35,27,95,Satisfactory,26.7,32.2,3.5
4696,14-11-2024,Ahmedabad,112.7,152.7,20.3,8.2,0.1,56.4,289,Poor,40.9,79.3,1.2
4697,14-11-2024,Delhi,56.5,78,22,15.6,3.2,28.7,75,Satisfactory,30.9,84.6,4.4
4698,15-11-2024,Pune,48.6,66.1,16,6.6,1.62,42.9,71,Satisfactory,42,29,1.7
4699,15-11-2024,Chennai,103.1,148.4,18.8,3,2.82,53.7,272,Poor,24,24.2,2.3
4700,15-11-2024,Ahmedabad,126.8,190.2,23.6,11.6,1.43,17.7,307,Very Poor,26,58,2.1
4701,15-11-2024,Ahmedabad,44.2,63,35.5,3.5,1.3,6.5,83,Satisfactory,32.6,44.9,5.2
4702,15-11-2024,Hyderabad,62.3,94.7,10.8,15.3,0.28,23.8,132,Moderate,22.3,32.1,2.7
4703,15-11-2024,Bengaluru,67.6,103.3,23.2,8.6,0.5,118.7,192,Moderate,21.1,74.9,1.6
4704,15-11-2024,Pune,69.8,100.1,22.3,1.7,0.27,62.9,161,Moderate,21.5,91.7,6.3
4705,15-11-2024,Mumbai,66.1,122.6,20.1,17.9,0.61,33.5,144,Moderate,35.5,33,5.2
4706,15-11-2024,Delhi,55.9,90.5,14.9,16.4,0.19,40.5,79,Satisfactory,26.8,84.3,2.7
4707,15-11-2024,Delhi,191.5,325.2,27.7,6.5,1.3,38.2,339,Very Poor,23.2,70.2,4.1
4708,15-11-2024,Pune,47.7,74.7,7.8,9.4,0.11,28.2,93,Satisfactory,24.4,78.3,4.2
4709,15-11-2024,Jaipur,35.5,57.7,28.6,3.6,1.32,39.9,80,Satisfactory,29.9,48.4,2.3
4710,15-11-2024,Pune,70.2,107.9,13,7.2,0.29,37.2,188,Moderate,31.2,29.3,1.7
4711,16-11-2024,Kolkata,143.5,216.6,9.3,6.2,0.36,88.9,389,Very Poor,38.8,58,2.7
4712,16-11-2024,Jaipur,131.6,191,3.4,9.4,0.57,22.7,310,Very Poor,20.6,80.8,1.9
4713,16-11-2024,Hyderabad,48.3,81.2,22.3,3.6,1.81,41.6,89,Satisfactory,24.3,77.7,4.7
4714,16-11-2024,Chennai,60.9,100.6,8.1,20.2,0.5,23.9,109,Moderate,27.1,76,1.3
4715,16-11-2024,Pune,134.8,234.8,7.1,9.2,0.96,22.7,368,Very Poor,44.7,57.5,6.9
4716,16-11-2024,Lucknow,79,144.5,45.9,9.4,1.02,26.8,115,Moderate,13.2,92,1.1
4717,16-11-2024,Kolkata,238.8,316.9,11.8,6.4,1.22,91.6,377,Very Poor,28.3,95,0.8
4718,17-11-2024,Jaipur,58.3,107.9,54.3,5,0.56,28.9,99,Satisfactory,22.3,58.5,2.9
4719,17-11-2024,Mumbai,198.4,288.8,22.3,8,0.34,12.3,366,Very Poor,26.8,85.1,2.9
4720,17-11-2024,Lucknow,127,196.9,31.9,6.5,2.58,42.3,332,Very Poor,39.2,89.8,1.3
4721,17-11-2024,Hyderabad,82.5,148.6,23.7,2.1,1.96,46.6,134,Moderate,27.1,29,1.6
4722,17-11-2024,Mumbai,130.1,170.2,25.7,5.4,0.61,10.3,341,Very Poor,32.8,34.4,1.3
4723,17-11-2024,Kolkata,93.8,130.3,17.4,7.1,0.7,63.4,286,Poor,34,24.5,2.3
4724,17-11-2024,Ahmedabad,69.5,132,18.9,6,0.54,29.3,120,Moderate,30,23.6,7.6
4725,17-11-2024,Jaipur,106.9,139.8,62,5.3,0.97,36.2,273,Poor,18.9,38.1,1.9
4726,17-11-2024,Kolkata,49.9,80.4,12.6,5.7,0.22,54.8,71,Satisfactory,34.7,60,0.2
4727,18-11-2024,Hyderabad,70.8,108.8,52.4,7.3,1.43,10.7,183,Moderate,29.6,64.3,6.9
4728,18-11-2024,Lucknow,64.8,87.8,72.4,2.7,0.87,22,140,Moderate,20.4,30.6,7
4729,18-11-2024,Jaipur,76.9,109.2,45.6,12.8,0.66,44.9,116,Moderate,23.4,48.1,1.8
4730,18-11-2024,Kolkata,28.6,44.6,27.5,14.2,0.55,46.3,3,Good,25.2,72.9,5.3
4731,18-11-2024,Lucknow,314.4,476,46.3,2,0.75,29.2,465,Severe,32,31.4,3.7
4732,18-11-2024,Jaipur,80.8,141.7,96.6,9.4,0.79,19.8,122,Moderate,29.8,84.4,1.5
4733,18-11-2024,Kolkata,37.1,49.9,14.7,5.2,0.79,16.9,78,Satisfactory,28.4,42.7,2.2
4734,18-11-2024,Chennai,86.7,159.7,6.7,7.6,1.49,27.1,113,Moderate,25.3,56.6,5.3
4735,19-11-2024,Chennai,47.2,89.4,25.2,9.1,0.62,25.4,56,Satisfactory,26.3,66.1,0.9
4736,19-11-2024,Delhi,114.9,194.6,44.1,2.9,1.94,9.1,268,Poor,25,43,1
4737,19-11-2024,Kolkata,86.4,134.5,13.2,9.1,1.06,30.3,161,Moderate,36.6,51.9,8.4
4738,19-11-2024,Jaipur,21.7,38.4,34.3,21.1,1.74,45.3,18,Good,23.2,73.1,1.6
4739,19-11-2024,Bengaluru,68.8,94.1,30.8,2.7,3.28,48.3,120,Moderate,33,44.3,4.2
4740,19-11-2024,Pune,55.9,84,24.2,7.5,2.07,30.8,64,Satisfactory,33,56.7,5.4
4741,19-11-2024,Bengaluru,71.4,97,17.4,2.5,0.55,19.5,177,Moderate,18.8,30.7,3.7
4742,19-11-2024,Pune,53.5,91.7,15.3,5.4,0.14,18.3,66,Satisfactory,25.4,77.6,4.5
4743,19-11-2024,Kolkata,43.3,59.5,15.4,14.2,2.52,73.3,66,Satisfactory,29.5,44.4,4.6
4744,20-11-2024,Jaipur,56.6,77.5,15.5,9.9,3.3,26.7,88,Satisfactory,21.8,27.8,6.8
4745,20-11-2024,Jaipur,205.6,321.9,55.7,18.3,2.77,8.6,345,Very Poor,30.5,24.2,0.5
4746,20-11-2024,Jaipur,56.6,107.3,31.4,4.2,1.61,20.4,76,Satisfactory,24.9,85,2.6
4747,20-11-2024,Delhi,68.9,121,23.8,1.5,1.15,29.9,199,Moderate,24.3,20.2,1.7
4748,20-11-2024,Lucknow,121.6,180.2,37.9,34.2,0.86,35.9,374,Very Poor,19.2,43.8,1.4
4749,20-11-2024,Hyderabad,18.6,26.6,10.2,11.1,1.23,105.3,6,Good,27.1,24.4,1.9
4750,20-11-2024,Hyderabad,134.4,192.1,40.5,8,0.66,25.9,381,Very Poor,19.8,64.3,3.8
4751,20-11-2024,Bengaluru,119.8,177.9,16.2,1.7,1.03,21.1,290,Poor,35.9,27,2.9
4752,20-11-2024,Pune,123.6,228.9,30.3,6.4,0.54,61.6,318,Very Poor,23.4,61.3,1.5
4753,21-11-2024,Hyderabad,80.9,141.4,13.5,12,1.78,81,193,Moderate,27.2,29.6,1.8
4754,21-11-2024,Delhi,171.3,233.3,34.4,34.2,1.8,33.4,338,Very Poor,26,33.6,5
4755,21-11-2024,Jaipur,48.5,67.2,10.9,1.6,1.14,35.9,93,Satisfactory,25.7,80,0.5
4756,21-11-2024,Bengaluru,32.3,45.2,19.7,1,0.9,45.2,57,Satisfactory,32.4,39.1,1.3
4757,21-11-2024,Kolkata,144.7,202.8,27.6,7.4,0.43,16.9,358,Very Poor,35.1,56.6,2.9
4758,21-11-2024,Chennai,45.4,75.5,20.7,9.1,0.69,54.7,91,Satisfactory,27.8,85.2,4.5
4759,21-11-2024,Lucknow,232.1,434.9,14.6,20.1,1.93,47.4,317,Very Poor,26.6,27.6,0.5
4760,21-11-2024,Mumbai,87.2,121.8,20.3,6.5,0.23,38.9,184,Moderate,28.2,66.1,2
4761,21-11-2024,Mumbai,22.6,39,18.4,6.5,1.5,51.4,44,Good,23.3,45.9,2.3
4762,22-11-2024,Jaipur,182.8,261.5,40.8,1.6,1.17,23.7,353,Very Poor,27.8,28.7,2.4
4763,22-11-2024,Hyderabad,48.3,85.8,52.6,25.9,0.35,39.8,81,Satisfactory,24.6,52.6,3.2
4764,22-11-2024,Ahmedabad,41.6,78.3,22,10.6,0.47,105.7,69,Satisfactory,28.7,73.9,3
4765,22-11-2024,Kolkata,73.7,118.1,25,5.5,0.61,37.9,197,Moderate,25.5,84.9,1.8
4766,22-11-2024,Lucknow,43.9,77.9,29.1,18.3,0.83,20.3,68,Satisfactory,12.7,75,1.3
4767,23-11-2024,Pune,105.4,161.1,7.6,5.1,1.3,14.3,242,Poor,36.6,30.1,5.5
4768,23-11-2024,Mumbai,112.9,148.1,12.6,14.3,1.86,18.3,227,Poor,30.7,45.7,7.1
4769,23-11-2024,Pune,93.4,168.7,6.4,8.3,0.46,21.3,271,Poor,32.9,31.9,4.6
4770,23-11-2024,Mumbai,34,50.1,16.8,4.2,0.79,43.4,98,Satisfactory,28.7,27.8,1
4771,23-11-2024,Mumbai,39.2,70.6,31.3,8.5,0.85,72.7,62,Satisfactory,36.5,91.9,1.5
4772,23-11-2024,Jaipur,181.2,301.3,19.9,22.8,0.67,66.9,322,Very Poor,18.9,69.5,1.9
4773,23-11-2024,Lucknow,221.3,416.9,76.4,8.4,0.38,29.2,322,Very Poor,29.6,28.8,1.2
4774,23-11-2024,Chennai,119.7,191.3,12.4,3.4,1.14,40.7,260,Poor,22.1,83.7,1.6
4775,23-11-2024,Chennai,29.4,51.8,12.1,4.8,0.17,11,14,Good,34.3,36.6,1
4776,23-11-2024,Pune,157.1,239.4,9.1,4.7,1.45,6.2,366,Very Poor,25.2,81.7,1
4777,23-11-2024,Pune,85.3,133.3,8.6,5.6,0.39,53,191,Moderate,42.6,22.1,3.4
4778,24-11-2024,Hyderabad,44.9,64.2,17.3,2.9,0.6,47.1,75,Satisfactory,24.8,28.6,1.4
4779,24-11-2024,Delhi,189.5,279.5,44.6,5.4,0.51,16.2,368,Very Poor,34.6,41.5,3.6
4780,24-11-2024,Mumbai,24.4,39.4,74.1,4.8,2.47,40,14,Good,29.5,80.1,1.4
4781,24-11-2024,Pune,91.8,164.1,17.8,2.8,0.33,51,227,Poor,37.7,58,1.4
4782,25-11-2024,Lucknow,101.7,169.5,41.9,4.7,1.25,27.7,258,Poor,31.1,23.3,0.7
4783,25-11-2024,Hyderabad,56,75.7,32.9,6.7,1.03,28.4,76,Satisfactory,17.5,54,1.3
4784,25-11-2024,Jaipur,74.6,131.5,61.7,20.5,1.11,71.3,185,Moderate,37.8,88.8,2.1
4785,25-11-2024,Bengaluru,115.2,181.2,16,1.5,0.38,18.9,290,Poor,32.8,29.4,1
4786,25-11-2024,Lucknow,183,309.5,103.6,8.1,0.19,21.8,332,Very Poor,34.2,78.7,3.1
4787,25-11-2024,Jaipur,218.8,375.5,27.3,8.3,1.08,5,364,Very Poor,38.8,43.9,0.9
4788,26-11-2024,Lucknow,188.6,351.1,25.6,8.9,0.43,14.1,375,Very Poor,27.8,70.6,2.7
4789,26-11-2024,Kolkata,134.2,235.3,39,9.7,1.03,30.7,349,Very Poor,38,89.3,4.6
4790,26-11-2024,Jaipur,96.9,126.3,7.6,4.7,1.32,17.8,262,Poor,27.4,24,0.8
4791,26-11-2024,Ahmedabad,42,62.6,33.6,6.3,2.88,62.9,85,Satisfactory,28,31.7,7.1
4792,26-11-2024,Bengaluru,30.8,45.3,37.2,2.3,0.95,22.4,78,Satisfactory,40.1,41,0.7
4793,26-11-2024,Bengaluru,63.8,102.5,15.9,4.9,0.98,56.4,151,Moderate,29.5,39.3,4.6
4794,27-11-2024,Ahmedabad,76.3,125.9,26.4,6.4,0.15,7,114,Moderate,27.3,44.4,2.2
4795,27-11-2024,Mumbai,13.5,23.2,10.5,6.7,0.28,71.9,49,Good,30.5,32.6,1.9
4796,28-11-2024,Chennai,77.1,102,19.9,4,0.27,14.1,123,Moderate,37.4,63.7,1.5
4797,28-11-2024,Bengaluru,41.1,56.9,10.8,1.2,1.38,36.6,95,Satisfactory,38.3,80.3,1.5
4798,28-11-2024,Chennai,83.7,136.9,45,3.1,0.53,23.1,160,Moderate,32.3,42.2,5
4799,28-11-2024,Lucknow,82.3,107.2,29.1,18.2,0.6,5,154,Moderate,23.4,76.8,0.7
4800,28-11-2024,Delhi,117.4,212.6,35.9,12.6,3.81,42.8,259,Poor,42.4,86.3,2.4
4801,28-11-2024,Lucknow,74.3,136,11.7,10.9,1.26,23.9,193,Moderate,22.6,78.7,7.6
4802,28-11-2024,Ahmedabad,119.8,179,32.1,4.7,1.12,21.4,244,Poor,33.1,53.4,0.3
4803,28-11-2024,Mumbai,33.6,62.7,23.4,3.6,0.83,54.5,90,Satisfactory,26.5,85.7,3.4
4804,29-11-2024,Delhi,145.2,218.1,68.7,23.2,1.91,16.7,330,Very Poor,37.1,78.4,1.1
4805,29-11-2024,Kolkata,97.6,179.5,36.1,12.7,1.4,8.4,276,Poor,37.2,24.1,4.2
4806,29-11-2024,Lucknow,110.4,160.1,47.8,1.6,0.54,55.3,258,Poor,28.5,32,3
4807,29-11-2024,Lucknow,176.3,328.1,18.1,9.9,0.69,28.5,389,Very Poor,31.8,91.3,2.9
4808,29-11-2024,Kolkata,51.8,74.6,42.7,1.3,0.95,10.5,92,Satisfactory,37.5,91.1,3.6
4809,29-11-2024,Pune,98.4,166,13.5,4.1,0.51,14.8,295,Poor,31.3,67,1.2
4810,29-11-2024,Hyderabad,35.4,64.6,12.1,5.7,1.22,34.1,70,Satisfactory,22.3,75.5,2.5
4811,29-11-2024,Hyderabad,132.6,209.8,18.2,3.9,0.52,64,381,Very Poor,25.1,69.3,9.4
4812,30-11-2024,Hyderabad,75.2,136.2,18,1.9,0.8,18.8,152,Moderate,33.1,49.9,5.9
4813,30-11-2024,Jaipur,162.7,231.9,15.8,13.8,0.69,51.7,329,Very Poor,36.1,33.8,1.3
4814,30-11-2024,Bengaluru,86.9,165.1,12.9,5.7,0.21,8.3,168,Moderate,36.7,47,2.6
4815,30-11-2024,Ahmedabad,139.4,242.4,19.8,6.5,2.25,58.5,368,Very Poor,24.2,79.3,7.5
